Data;Cidade;UF;Vendedor;Salario;Veículo;Preço
17/set/20;Curitiba;PR;Enso Belli;1800;Cruze;47115
17/set/20;Curitiba;PR;Enso Belli;1800;Ka;56113
17/set/20;Curitiba;PR;Enso Belli;1800;Polo;12827
17/set/20;Curitiba;PR;Enso Belli;1800;EcoSport;37312
17/set/20;Curitiba;PR;Enso Belli;1800;Ka;42692
10/out/20;Curitiba;PR;Enso Belli;1800;Uno;38176
10/out/20;Curitiba;PR;Enso Belli;1800;Cruze;50014
10/out/20;Curitiba;PR;Enso Belli;1800;Logan;59213
10/out/20;Curitiba;PR;Enso Belli;1800;Gol;29647
10/out/20;Curitiba;PR;Enso Belli;1800;Fiesta;35112
10/out/20;Curitiba;PR;Enso Belli;1800;Ka;16697
10/out/20;Curitiba;PR;Enso Belli;1800;Corola;10689
10/out/20;Curitiba;PR;Enso Belli;1800;Gol;15830
10/out/20;Curitiba;PR;Enso Belli;1800;Polo;22580
26/out/20;Curitiba;PR;Enso Belli;1800;Cruze;52382
26/out/20;Curitiba;PR;Enso Belli;1800;EcoSport;54222
26/out/20;Curitiba;PR;Enso Belli;1800;Fiesta;25336
26/out/20;Curitiba;PR;Enso Belli;1800;Civic;51296
26/out/20;Curitiba;PR;Enso Belli;1800;EcoSport;39823
26/out/20;Curitiba;PR;Enso Belli;1800;Fiesta;56782
26/out/20;Curitiba;PR;Enso Belli;1800;Polo;18460
26/out/20;Curitiba;PR;Enso Belli;1800;Corola;21429
07/out/20;Curitiba;PR;Enso Belli;1800;Ka;51558
16/out/20;Curitiba;PR;Enso Belli;1800;Ka;54003
16/out/20;Curitiba;PR;Enso Belli;1800;Logan;14208
16/out/20;Curitiba;PR;Enso Belli;1800;Logan;48387
16/out/20;Curitiba;PR;Enso Belli;1800;Cruze;50259
16/out/20;Curitiba;PR;Enso Belli;1800;Polo;11651
16/out/20;Curitiba;PR;Enso Belli;1800;Gol;50882
16/out/20;Curitiba;PR;Enso Belli;1800;Logan;19181
16/out/20;Curitiba;PR;Enso Belli;1800;Polo;40515
16/out/20;Curitiba;PR;Enso Belli;1800;Corola;57817
16/out/20;Curitiba;PR;Enso Belli;1800;Polo;12611
16/out/20;Curitiba;PR;Enso Belli;1800;Gol;55713
16/out/20;Curitiba;PR;Enso Belli;1800;Civic;37559
16/out/20;Curitiba;PR;Enso Belli;1800;Uno;35998
16/out/20;Curitiba;PR;Enso Belli;1800;Pálio;12633
28/out/20;Curitiba;PR;Enso Belli;1800;Polo;29917
28/out/20;Curitiba;PR;Enso Belli;1800;Gol;19343
28/out/20;Curitiba;PR;Enso Belli;1800;Pálio;19551
28/out/20;Curitiba;PR;Enso Belli;1800;Pálio;24502
28/out/20;Curitiba;PR;Enso Belli;1800;Civic;54627
28/out/20;Curitiba;PR;Enso Belli;1800;Logan;12200
11/out/20;Curitiba;PR;Enso Belli;1800;Pálio;34928
03/out/20;Curitiba;PR;Enso Belli;1800;EcoSport;36375
03/out/20;Curitiba;PR;Enso Belli;1800;EcoSport;24296
03/out/20;Curitiba;PR;Enso Belli;1800;Ka;45832
03/out/20;Curitiba;PR;Enso Belli;1800;Ka;31458
03/out/20;Curitiba;PR;Enso Belli;1800;Civic;23493
03/out/20;Curitiba;PR;Enso Belli;1800;Cruze;34238
03/out/20;Curitiba;PR;Enso Belli;1800;Corola;29025
03/out/20;Curitiba;PR;Enso Belli;1800;Polo;34013
03/out/20;Curitiba;PR;Enso Belli;1800;Fiesta;25537
03/nov/20;Curitiba;PR;Enso Belli;1800;Civic;45475
03/nov/20;Curitiba;PR;Enso Belli;1800;Polo;37869
03/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;19253
03/nov/20;Curitiba;PR;Enso Belli;1800;Polo;32221
03/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;42090
03/nov/20;Curitiba;PR;Enso Belli;1800;Logan;45193
03/nov/20;Curitiba;PR;Enso Belli;1800;Logan;27872
03/nov/20;Curitiba;PR;Enso Belli;1800;Gol;21248
03/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;28013
03/nov/20;Curitiba;PR;Enso Belli;1800;Polo;39517
03/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;15402
12/nov/20;Curitiba;PR;Enso Belli;1800;Uno;13506
12/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;13177
12/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;28763
12/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;57046
12/nov/20;Curitiba;PR;Enso Belli;1800;Logan;30594
23/nov/20;Curitiba;PR;Enso Belli;1800;Polo;53339
23/nov/20;Curitiba;PR;Enso Belli;1800;Ka;42856
23/nov/20;Curitiba;PR;Enso Belli;1800;Uno;58411
26/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;45007
26/nov/20;Curitiba;PR;Enso Belli;1800;Ka;15403
26/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;45333
26/nov/20;Curitiba;PR;Enso Belli;1800;Corola;49504
20/nov/20;Curitiba;PR;Enso Belli;1800;Ka;58004
20/nov/20;Curitiba;PR;Enso Belli;1800;Corola;36259
20/nov/20;Curitiba;PR;Enso Belli;1800;Uno;19930
20/nov/20;Curitiba;PR;Enso Belli;1800;Polo;50938
20/nov/20;Curitiba;PR;Enso Belli;1800;Ka;54771
20/nov/20;Curitiba;PR;Enso Belli;1800;Gol;11570
20/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;33333
20/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;12262
20/nov/20;Curitiba;PR;Enso Belli;1800;Ka;37504
20/nov/20;Curitiba;PR;Enso Belli;1800;Uno;24451
20/nov/20;Curitiba;PR;Enso Belli;1800;Ka;22045
24/nov/20;Curitiba;PR;Enso Belli;1800;Ka;57452
24/nov/20;Curitiba;PR;Enso Belli;1800;Civic;41193
24/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;53780
24/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;46181
24/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;49722
24/nov/20;Curitiba;PR;Enso Belli;1800;Ka;35838
17/nov/20;Curitiba;PR;Enso Belli;1800;Corola;41669
17/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;51495
17/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;46060
17/nov/20;Curitiba;PR;Enso Belli;1800;Gol;32375
17/nov/20;Curitiba;PR;Enso Belli;1800;Civic;42315
17/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;13769
17/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;39348
17/nov/20;Curitiba;PR;Enso Belli;1800;Civic;58141
17/nov/20;Curitiba;PR;Enso Belli;1800;Polo;12703
17/nov/20;Curitiba;PR;Enso Belli;1800;Polo;26877
17/nov/20;Curitiba;PR;Enso Belli;1800;Ka;54933
11/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;14732
11/nov/20;Curitiba;PR;Enso Belli;1800;Gol;54546
11/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;37517
11/nov/20;Curitiba;PR;Enso Belli;1800;Ka;34030
11/nov/20;Curitiba;PR;Enso Belli;1800;Logan;19477
22/nov/20;Curitiba;PR;Enso Belli;1800;Ka;12221
22/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;18698
22/nov/20;Curitiba;PR;Enso Belli;1800;Gol;35542
26/nov/20;Curitiba;PR;Enso Belli;1800;Uno;12631
26/nov/20;Curitiba;PR;Enso Belli;1800;Gol;56800
26/nov/20;Curitiba;PR;Enso Belli;1800;Corola;26453
26/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;49015
26/nov/20;Curitiba;PR;Enso Belli;1800;Civic;15319
26/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;24480
13/nov/20;Curitiba;PR;Enso Belli;1800;Gol;24009
13/nov/20;Curitiba;PR;Enso Belli;1800;Civic;57096
13/nov/20;Curitiba;PR;Enso Belli;1800;Ka;49778
13/nov/20;Curitiba;PR;Enso Belli;1800;Polo;58526
13/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;50644
13/nov/20;Curitiba;PR;Enso Belli;1800;Logan;35534
13/nov/20;Curitiba;PR;Enso Belli;1800;Corola;44584
13/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;52386
12/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;58415
12/nov/20;Curitiba;PR;Enso Belli;1800;Ka;13421
12/nov/20;Curitiba;PR;Enso Belli;1800;Ka;16956
12/nov/20;Curitiba;PR;Enso Belli;1800;Civic;54702
12/nov/20;Curitiba;PR;Enso Belli;1800;Uno;40257
12/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;49525
12/nov/20;Curitiba;PR;Enso Belli;1800;Corola;29236
12/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;14887
26/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;30778
26/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;48139
26/nov/20;Curitiba;PR;Enso Belli;1800;Logan;47988
26/nov/20;Curitiba;PR;Enso Belli;1800;Gol;44072
26/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;50975
26/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;56989
26/nov/20;Curitiba;PR;Enso Belli;1800;Civic;58303
06/nov/20;Curitiba;PR;Enso Belli;1800;Ka;41446
06/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;29787
06/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;56543
06/nov/20;Curitiba;PR;Enso Belli;1800;Gol;34911
06/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;12207
06/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;39263
06/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;51230
06/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;24220
06/nov/20;Curitiba;PR;Enso Belli;1800;Uno;53810
08/nov/20;Curitiba;PR;Enso Belli;1800;Ka;24431
08/nov/20;Curitiba;PR;Enso Belli;1800;Polo;32942
08/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;21469
08/nov/20;Curitiba;PR;Enso Belli;1800;Gol;40488
08/nov/20;Curitiba;PR;Enso Belli;1800;Corola;34767
08/nov/20;Curitiba;PR;Enso Belli;1800;Logan;39367
21/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;14822
09/nov/20;Curitiba;PR;Enso Belli;1800;Gol;58499
09/nov/20;Curitiba;PR;Enso Belli;1800;Logan;22580
09/nov/20;Curitiba;PR;Enso Belli;1800;Ka;58242
09/nov/20;Curitiba;PR;Enso Belli;1800;Civic;47617
09/nov/20;Curitiba;PR;Enso Belli;1800;Polo;36683
09/nov/20;Curitiba;PR;Enso Belli;1800;Uno;38186
09/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;59727
09/nov/20;Curitiba;PR;Enso Belli;1800;Uno;52300
09/nov/20;Curitiba;PR;Enso Belli;1800;Uno;56062
09/nov/20;Curitiba;PR;Enso Belli;1800;Cruze;58424
09/nov/20;Curitiba;PR;Enso Belli;1800;Corola;33014
24/nov/20;Curitiba;PR;Enso Belli;1800;Corola;31899
24/nov/20;Curitiba;PR;Enso Belli;1800;Polo;12728
24/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;59547
24/nov/20;Curitiba;PR;Enso Belli;1800;Uno;10684
24/nov/20;Curitiba;PR;Enso Belli;1800;Corola;39002
24/nov/20;Curitiba;PR;Enso Belli;1800;Polo;10231
06/nov/20;Curitiba;PR;Enso Belli;1800;Gol;46799
06/nov/20;Curitiba;PR;Enso Belli;1800;Civic;51855
06/nov/20;Curitiba;PR;Enso Belli;1800;Logan;14954
06/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;53667
06/nov/20;Curitiba;PR;Enso Belli;1800;Civic;25092
06/nov/20;Curitiba;PR;Enso Belli;1800;Logan;26202
06/nov/20;Curitiba;PR;Enso Belli;1800;Polo;32737
18/nov/20;Curitiba;PR;Enso Belli;1800;Gol;11599
18/nov/20;Curitiba;PR;Enso Belli;1800;Civic;58232
18/nov/20;Curitiba;PR;Enso Belli;1800;Polo;49306
18/nov/20;Curitiba;PR;Enso Belli;1800;Corola;51934
18/nov/20;Curitiba;PR;Enso Belli;1800;Civic;22323
18/nov/20;Curitiba;PR;Enso Belli;1800;Corola;16067
27/nov/20;Curitiba;PR;Enso Belli;1800;Polo;11180
05/nov/20;Curitiba;PR;Enso Belli;1800;Ka;48687
05/nov/20;Curitiba;PR;Enso Belli;1800;Civic;48349
05/nov/20;Curitiba;PR;Enso Belli;1800;Civic;23785
05/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;53251
01/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;39818
01/nov/20;Curitiba;PR;Enso Belli;1800;Logan;30692
01/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;55002
01/nov/20;Curitiba;PR;Enso Belli;1800;Polo;20184
01/nov/20;Curitiba;PR;Enso Belli;1800;Civic;50685
01/nov/20;Curitiba;PR;Enso Belli;1800;Corola;39525
01/nov/20;Curitiba;PR;Enso Belli;1800;Polo;47025
01/nov/20;Curitiba;PR;Enso Belli;1800;Ka;34728
01/nov/20;Curitiba;PR;Enso Belli;1800;Corola;56360
01/nov/20;Curitiba;PR;Enso Belli;1800;Logan;19520
01/nov/20;Curitiba;PR;Enso Belli;1800;Civic;55922
01/nov/20;Curitiba;PR;Enso Belli;1800;Gol;16980
01/nov/20;Curitiba;PR;Enso Belli;1800;Pálio;50684
01/nov/20;Curitiba;PR;Enso Belli;1800;Polo;53981
01/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;42703
01/nov/20;Curitiba;PR;Enso Belli;1800;Corola;43135
01/nov/20;Curitiba;PR;Enso Belli;1800;Gol;40486
01/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;41832
23/nov/20;Curitiba;PR;Enso Belli;1800;Polo;30766
23/nov/20;Curitiba;PR;Enso Belli;1800;Gol;26899
23/nov/20;Curitiba;PR;Enso Belli;1800;Gol;13606
23/nov/20;Curitiba;PR;Enso Belli;1800;Logan;51973
18/nov/20;Curitiba;PR;Enso Belli;1800;Corola;49178
18/nov/20;Curitiba;PR;Enso Belli;1800;Corola;51764
18/nov/20;Curitiba;PR;Enso Belli;1800;Polo;28054
18/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;25931
18/nov/20;Curitiba;PR;Enso Belli;1800;Civic;53856
18/nov/20;Curitiba;PR;Enso Belli;1800;EcoSport;43336
18/nov/20;Curitiba;PR;Enso Belli;1800;Polo;16282
18/nov/20;Curitiba;PR;Enso Belli;1800;Fiesta;55275
18/nov/20;Curitiba;PR;Enso Belli;1800;Ka;49711
14/jan/20;Curitiba;PR;Hiago Bourn;1900;Logan;58124
14/jan/20;Curitiba;PR;Hiago Bourn;1900;Polo;40874
14/jan/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;35326
14/jan/20;Curitiba;PR;Hiago Bourn;1900;Uno;17648
21/jan/20;Curitiba;PR;Hiago Bourn;1900;Polo;45909
21/jan/20;Curitiba;PR;Hiago Bourn;1900;Corola;12152
21/jan/20;Curitiba;PR;Hiago Bourn;1900;Polo;53186
21/jan/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;40911
21/jan/20;Curitiba;PR;Hiago Bourn;1900;Gol;36712
14/jan/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;20746
14/jan/20;Curitiba;PR;Hiago Bourn;1900;Polo;32280
14/jan/20;Curitiba;PR;Hiago Bourn;1900;Gol;17601
14/jan/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;41356
19/jan/20;Curitiba;PR;Hiago Bourn;1900;Civic;37946
19/jan/20;Curitiba;PR;Hiago Bourn;1900;Polo;22613
19/jan/20;Curitiba;PR;Hiago Bourn;1900;Civic;44647
19/jan/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;28673
19/jan/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;55972
24/fev/20;Curitiba;PR;Hiago Bourn;1900;Gol;30142
24/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;45328
24/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;51609
24/fev/20;Curitiba;PR;Hiago Bourn;1900;Civic;26209
24/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;20105
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Logan;30543
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Ka;14788
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Gol;50354
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;56532
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Civic;15830
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Ka;17205
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;53580
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Corola;51662
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Polo;29308
15/fev/20;Curitiba;PR;Hiago Bourn;1900;Cruze;40479
25/fev/20;Curitiba;PR;Hiago Bourn;1900;Civic;54395
25/fev/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;28507
25/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;41584
25/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;43816
10/fev/20;Curitiba;PR;Hiago Bourn;1900;Polo;11825
03/fev/20;Curitiba;PR;Hiago Bourn;1900;Ka;44758
03/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;27864
03/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;23985
03/fev/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;44961
02/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;41776
02/fev/20;Curitiba;PR;Hiago Bourn;1900;Cruze;48901
02/fev/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;36217
02/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;45838
02/fev/20;Curitiba;PR;Hiago Bourn;1900;Logan;34365
02/fev/20;Curitiba;PR;Hiago Bourn;1900;Ka;21020
02/fev/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;28108
02/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;51499
02/fev/20;Curitiba;PR;Hiago Bourn;1900;Gol;48769
01/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;58230
10/fev/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;10365
10/fev/20;Curitiba;PR;Hiago Bourn;1900;Corola;39103
10/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;33871
10/fev/20;Curitiba;PR;Hiago Bourn;1900;Cruze;35690
10/fev/20;Curitiba;PR;Hiago Bourn;1900;Ka;56841
17/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;17273
17/fev/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;34326
17/fev/20;Curitiba;PR;Hiago Bourn;1900;Cruze;52595
17/fev/20;Curitiba;PR;Hiago Bourn;1900;Polo;47950
06/fev/20;Curitiba;PR;Hiago Bourn;1900;Polo;18431
06/fev/20;Curitiba;PR;Hiago Bourn;1900;Gol;37399
06/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;52466
06/fev/20;Curitiba;PR;Hiago Bourn;1900;Cruze;19189
06/fev/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;15376
06/fev/20;Curitiba;PR;Hiago Bourn;1900;Logan;17733
17/fev/20;Curitiba;PR;Hiago Bourn;1900;Corola;19881
17/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;16478
17/fev/20;Curitiba;PR;Hiago Bourn;1900;Uno;34443
17/fev/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;14704
27/fev/20;Curitiba;PR;Hiago Bourn;1900;Civic;59259
27/fev/20;Curitiba;PR;Hiago Bourn;1900;Pálio;39776
19/mar/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;40790
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;48738
22/mar/20;Curitiba;PR;Hiago Bourn;1900;Gol;53914
22/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;40700
22/mar/20;Curitiba;PR;Hiago Bourn;1900;Polo;45220
22/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;25289
22/mar/20;Curitiba;PR;Hiago Bourn;1900;Corola;43124
22/mar/20;Curitiba;PR;Hiago Bourn;1900;Ka;26038
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Gol;51157
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Corola;38041
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;30989
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Ka;50349
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Uno;33205
14/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;37752
16/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;55451
16/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;55021
10/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;30526
10/mar/20;Curitiba;PR;Hiago Bourn;1900;Logan;32672
10/mar/20;Curitiba;PR;Hiago Bourn;1900;Civic;20053
10/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;52757
10/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;37392
24/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;21629
24/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;24399
24/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;44303
24/mar/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;53934
24/mar/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;21969
24/mar/20;Curitiba;PR;Hiago Bourn;1900;Polo;33808
24/mar/20;Curitiba;PR;Hiago Bourn;1900;Gol;21482
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Gol;14499
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Ka;43220
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Logan;31137
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Corola;28275
13/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;14686
17/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;54369
07/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;35235
07/mar/20;Curitiba;PR;Hiago Bourn;1900;Gol;42503
07/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;42658
07/mar/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;15693
07/mar/20;Curitiba;PR;Hiago Bourn;1900;Logan;44785
07/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;42548
07/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;55358
07/mar/20;Curitiba;PR;Hiago Bourn;1900;Corola;42647
07/mar/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;41726
27/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;30222
04/mar/20;Curitiba;PR;Hiago Bourn;1900;Polo;29779
04/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;24935
04/mar/20;Curitiba;PR;Hiago Bourn;1900;Polo;46683
04/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;13278
04/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;42567
04/mar/20;Curitiba;PR;Hiago Bourn;1900;Uno;15679
02/mar/20;Curitiba;PR;Hiago Bourn;1900;Logan;29830
02/mar/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;57061
02/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;10669
02/mar/20;Curitiba;PR;Hiago Bourn;1900;Pálio;32530
20/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;41273
20/mar/20;Curitiba;PR;Hiago Bourn;1900;Corola;39300
20/mar/20;Curitiba;PR;Hiago Bourn;1900;Uno;39706
20/mar/20;Curitiba;PR;Hiago Bourn;1900;Ka;35387
20/mar/20;Curitiba;PR;Hiago Bourn;1900;Corola;46549
20/mar/20;Curitiba;PR;Hiago Bourn;1900;Uno;27295
20/mar/20;Curitiba;PR;Hiago Bourn;1900;Ka;28351
01/mar/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;48541
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Polo;12757
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;32072
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Logan;41103
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Logan;59088
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Uno;17842
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Corola;12915
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Gol;56526
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Ka;50195
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Ka;19805
01/mar/20;Curitiba;PR;Hiago Bourn;1900;Cruze;45436
11/abr/20;Curitiba;PR;Hiago Bourn;1900;Logan;51459
11/abr/20;Curitiba;PR;Hiago Bourn;1900;Logan;13371
11/abr/20;Curitiba;PR;Hiago Bourn;1900;Gol;34121
11/abr/20;Curitiba;PR;Hiago Bourn;1900;Polo;17011
11/abr/20;Curitiba;PR;Hiago Bourn;1900;Gol;27587
19/abr/20;Curitiba;PR;Hiago Bourn;1900;Uno;19401
19/abr/20;Curitiba;PR;Hiago Bourn;1900;Pálio;47646
19/abr/20;Curitiba;PR;Hiago Bourn;1900;Polo;28059
19/abr/20;Curitiba;PR;Hiago Bourn;1900;Pálio;14409
19/abr/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;33523
19/abr/20;Curitiba;PR;Hiago Bourn;1900;Pálio;17235
12/abr/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;48393
12/abr/20;Curitiba;PR;Hiago Bourn;1900;Pálio;46597
12/abr/20;Curitiba;PR;Hiago Bourn;1900;Corola;24678
12/abr/20;Curitiba;PR;Hiago Bourn;1900;Polo;13081
22/abr/20;Curitiba;PR;Hiago Bourn;1900;Cruze;37760
12/abr/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;59768
12/abr/20;Curitiba;PR;Hiago Bourn;1900;Civic;42543
12/abr/20;Curitiba;PR;Hiago Bourn;1900;Corola;42265
16/mai/20;Curitiba;PR;Hiago Bourn;1900;Polo;58247
16/mai/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;19194
16/mai/20;Curitiba;PR;Hiago Bourn;1900;Cruze;52193
16/mai/20;Curitiba;PR;Hiago Bourn;1900;Corola;28662
16/mai/20;Curitiba;PR;Hiago Bourn;1900;Gol;32822
16/mai/20;Curitiba;PR;Hiago Bourn;1900;Ka;36561
16/mai/20;Curitiba;PR;Hiago Bourn;1900;Civic;21520
26/mai/20;Curitiba;PR;Hiago Bourn;1900;Civic;11592
26/mai/20;Curitiba;PR;Hiago Bourn;1900;Polo;37995
26/mai/20;Curitiba;PR;Hiago Bourn;1900;Gol;32302
26/mai/20;Curitiba;PR;Hiago Bourn;1900;Fiesta;44734
26/mai/20;Curitiba;PR;Hiago Bourn;1900;Uno;35669
26/mai/20;Curitiba;PR;Hiago Bourn;1900;Civic;55476
12/mai/20;Curitiba;PR;Hiago Bourn;1900;Pálio;30316
12/mai/20;Curitiba;PR;Hiago Bourn;1900;EcoSport;50284
12/mai/20;Curitiba;PR;Hiago Bourn;1900;Gol;10745
12/mai/20;Curitiba;PR;Hiago Bourn;1900;Cruze;13653
12/mai/20;Curitiba;PR;Hiago Bourn;1900;Polo;46040
12/mai/20;Curitiba;PR;Hiago Bourn;1900;Gol;38891
